customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_combined,segment,cluster,cluster_label
6727,59,1,4395.150000000001,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
6728,329,1,519.32,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
6731,342,1,733.96,1,3,1,131,131,Need Attention,2,Occasional Buyers
6732,336,1,4843.16,1,3,4,134,134,At Risk,2,Occasional Buyers
6735,15,2,5470.93,5,5,4,554,554,Champions,1,High-Value Active
6736,291,1,4151.28,1,3,4,134,134,At Risk,2,Occasional Buyers
6741,277,1,3669.8,1,3,3,133,133,At Risk,2,Occasional Buyers
6745,175,2,2826.91,3,5,3,353,353,Loyal Customers,1,High-Value Active
6747,32,1,1100.94,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
6749,191,1,366.98,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
6750,100,1,2568.86,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
6751,62,1,2201.88,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
6754,177,1,1465.0500000000002,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
6757,117,2,2848.8100000000004,4,5,3,453,453,Loyal Customers,1,High-Value Active
6760,20,1,5364.81,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
6763,136,1,5535.04,3,3,5,335,335,Loyal Customers,3,Loyal Mid-Tier
6766,184,1,5960.900000000001,3,3,5,335,335,Loyal Customers,3,Loyal Mid-Tier
6767,354,1,976.7,1,3,1,131,131,Need Attention,2,Occasional Buyers
6768,240,1,5364.81,2,3,4,234,234,At Risk,2,Occasional Buyers
6771,90,2,6512.38,4,5,5,455,455,Champions,1,High-Value Active
6773,109,2,4716.75,4,5,4,454,454,Champions,1,High-Value Active
6776,229,1,4883.5,2,3,4,234,234,At Risk,2,Occasional Buyers
6777,162,1,1038.64,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
6779,105,2,7823.610000000001,4,5,5,455,455,Champions,1,High-Value Active
6782,81,2,4313.860000000001,4,5,4,454,454,Champions,1,High-Value Active
6785,63,1,129.83,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6787,201,1,3302.82,2,3,3,233,233,At Risk,2,Occasional Buyers
6789,21,1,1383.76,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
6791,248,1,1788.27,2,3,2,232,232,Need Attention,2,Occasional Buyers
6793,56,3,8941.35,5,5,5,555,555,Champions,1,High-Value Active
6798,359,1,908.81,1,3,1,131,131,Need Attention,2,Occasional Buyers
6799,19,2,3682.6600000000003,5,5,4,554,554,Champions,1,High-Value Active
6800,238,1,4843.16,2,3,4,234,234,At Risk,2,Occasional Buyers
6801,21,1,5364.81,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
6805,233,1,3576.54,2,3,3,233,233,At Risk,2,Occasional Buyers
6806,202,1,2568.86,2,3,3,233,233,At Risk,2,Occasional Buyers
6807,84,1,1298.3000000000002,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
6809,136,1,733.96,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
6811,198,2,3906.8,2,5,4,254,254,At Risk,1,High-Value Active
6812,354,1,1100.94,1,3,2,132,132,Need Attention,2,Occasional Buyers
6815,75,1,1038.64,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6817,131,1,6918.8,3,3,5,335,335,Loyal Customers,3,Loyal Mid-Tier
6824,306,1,1298.3000000000002,1,3,2,132,132,Need Attention,2,Occasional Buyers
6826,216,1,5535.04,2,3,5,235,235,At Risk,2,Occasional Buyers
6830,301,1,2980.4500000000003,1,3,3,133,133,At Risk,2,Occasional Buyers
6832,270,1,4172.63,2,3,4,234,234,At Risk,2,Occasional Buyers
6837,219,1,4151.28,2,3,4,234,234,At Risk,2,Occasional Buyers
6841,231,1,691.88,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
6843,251,1,4395.150000000001,2,3,4,234,234,At Risk,2,Occasional Buyers
6845,252,2,9537.44,2,5,5,255,255,At Risk,1,High-Value Active
6846,250,1,4843.16,2,3,4,234,234,At Risk,2,Occasional Buyers
6848,43,1,6226.92,5,3,5,535,535,Loyal Customers,3,Loyal Mid-Tier
6850,50,1,366.98,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
6851,263,2,4232.57,2,5,4,254,254,At Risk,1,High-Value Active
6852,342,1,1465.0500000000002,1,3,2,132,132,Need Attention,2,Occasional Buyers
6853,235,1,2384.36,2,3,3,233,233,At Risk,2,Occasional Buyers
6854,73,1,488.35,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6856,142,3,10378.2,3,5,5,355,355,Loyal Customers,1,High-Value Active
6857,210,1,2201.88,2,3,2,232,232,Need Attention,2,Occasional Buyers
6858,135,1,908.81,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
6859,271,1,1192.18,1,3,2,132,132,Need Attention,2,Occasional Buyers
6860,107,3,7093.0,4,5,5,455,455,Champions,1,High-Value Active
6865,250,2,5458.07,2,5,4,254,254,At Risk,1,High-Value Active
6866,302,2,5056.09,1,5,4,154,154,At Risk,2,Occasional Buyers
6868,84,2,3909.67,4,5,4,454,454,Champions,1,High-Value Active
6870,258,1,2935.84,2,3,3,233,233,At Risk,2,Occasional Buyers
6873,102,3,4644.5,4,5,4,454,454,Champions,1,High-Value Active
6877,259,2,3302.82,2,5,3,253,253,At Risk,1,High-Value Active
6878,358,1,4172.63,1,3,4,134,134,At Risk,2,Occasional Buyers
6880,266,1,2935.84,2,3,3,233,233,At Risk,2,Occasional Buyers
6882,55,1,2201.88,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
6883,116,2,1341.0300000000002,4,5,2,452,452,Potential Loyalists,1,High-Value Active
6885,151,2,2984.45,3,5,3,353,353,Loyal Customers,1,High-Value Active
6886,193,1,1192.18,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
6889,16,3,11972.36,5,5,5,555,555,Champions,1,High-Value Active
6890,363,1,3302.82,1,3,3,133,133,At Risk,2,Occasional Buyers
6891,178,1,4843.16,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
6893,54,2,8110.9800000000005,5,5,5,555,555,Champions,1,High-Value Active
6895,72,2,5910.550000000001,4,5,5,455,455,Champions,1,High-Value Active
6896,290,1,691.88,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
6898,303,1,4843.16,1,3,4,134,134,At Risk,2,Occasional Buyers
6899,121,1,3669.8,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
6902,295,1,259.66,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
6903,268,1,1298.3000000000002,2,3,2,232,232,Need Attention,2,Occasional Buyers
6904,175,1,2075.64,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
6905,26,2,4432.29,5,5,4,554,554,Champions,1,High-Value Active
6907,202,2,2205.47,2,5,2,252,252,Can't Lose Them,1,High-Value Active
6908,168,1,4768.72,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
6910,142,2,3552.83,3,5,3,353,353,Loyal Customers,1,High-Value Active
6913,22,2,3889.26,5,5,4,554,554,Champions,1,High-Value Active
6914,7,2,1894.3900000000003,5,5,2,552,552,Potential Loyalists,1,High-Value Active
6917,224,2,7337.58,2,5,5,255,255,At Risk,1,High-Value Active
6918,189,1,2935.84,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
6919,65,1,778.98,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6920,41,2,9630.7,5,5,5,555,555,Champions,1,High-Value Active
6922,327,1,5535.04,1,3,5,135,135,At Risk,2,Occasional Buyers
6924,147,1,2384.36,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
6926,239,2,9645.37,2,5,5,255,255,At Risk,1,High-Value Active
6928,99,1,691.88,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6932,118,1,1953.4,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
6938,61,3,3633.6,4,5,3,453,453,Loyal Customers,1,High-Value Active
6939,92,1,2201.88,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
6941,129,1,3906.8,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
6943,119,1,3302.82,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
6944,182,1,3459.4,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
6945,210,1,2568.86,2,3,3,233,233,At Risk,2,Occasional Buyers
6946,11,1,2075.64,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
6948,58,1,2201.88,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
6950,219,1,649.1500000000001,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
6953,266,1,649.1500000000001,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
6954,213,3,7522.08,2,5,5,255,255,At Risk,1,High-Value Active
6955,26,1,4151.28,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
6956,91,2,9645.37,4,5,5,455,455,Champions,1,High-Value Active
6960,99,1,976.7,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6962,59,1,2767.52,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
6963,106,2,7566.6900000000005,4,5,5,455,455,Champions,1,High-Value Active
6964,1,3,3759.84,5,5,4,554,554,Champions,1,High-Value Active
6965,363,1,5960.900000000001,1,3,5,135,135,At Risk,2,Occasional Buyers
6969,6,1,2935.84,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
6971,140,1,908.81,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
6973,178,2,7438.12,3,5,5,355,355,Loyal Customers,1,High-Value Active
6976,233,2,985.58,2,5,1,251,251,Can't Lose Them,0,Low-Value / Dormant
6977,46,1,3418.4500000000003,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
6979,72,1,1953.4,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
6988,289,1,366.98,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
6990,188,1,4768.72,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
6991,198,1,2930.1000000000004,2,3,3,233,233,At Risk,2,Occasional Buyers
6993,114,1,1038.64,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
6997,5,1,2930.1000000000004,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
6999,190,2,3669.8,2,5,3,253,253,At Risk,1,High-Value Active
7002,255,1,4395.150000000001,2,3,4,234,234,At Risk,2,Occasional Buyers
7003,17,2,11495.94,5,5,5,555,555,Champions,1,High-Value Active
7004,310,1,5364.81,1,3,4,134,134,At Risk,2,Occasional Buyers
7008,137,2,5695.07,3,5,5,355,355,Loyal Customers,1,High-Value Active
7009,123,1,3302.82,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7013,320,1,649.1500000000001,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7014,137,1,1953.4,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7015,133,1,2384.36,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7016,201,1,3418.4500000000003,2,3,3,233,233,At Risk,2,Occasional Buyers
7020,69,2,5470.93,4,5,4,454,454,Champions,1,High-Value Active
7021,26,4,12309.45,5,5,5,555,555,Champions,1,High-Value Active
7025,6,2,1038.64,5,5,1,551,551,Need Attention,1,High-Value Active
7026,315,1,2384.36,1,3,3,133,133,At Risk,2,Occasional Buyers
7027,250,1,649.1500000000001,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7030,70,2,1512.94,4,5,2,452,452,Potential Loyalists,1,High-Value Active
7031,170,1,1168.47,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7032,52,1,2568.86,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7033,151,1,691.88,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7034,7,2,8015.1900000000005,5,5,5,555,555,Champions,1,High-Value Active
7035,232,2,1470.8600000000001,2,5,2,252,252,Can't Lose Them,2,Occasional Buyers
7036,139,1,389.49,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7040,246,1,5364.81,2,3,4,234,234,At Risk,2,Occasional Buyers
7042,315,1,1038.64,1,3,1,131,131,Need Attention,2,Occasional Buyers
7043,70,2,9726.66,4,5,5,455,455,Champions,1,High-Value Active
7047,320,2,3260.7400000000002,1,5,3,153,153,At Risk,2,Occasional Buyers
7048,203,1,2568.86,2,3,3,233,233,At Risk,2,Occasional Buyers
7053,18,4,15285.410000000002,5,5,5,555,555,Champions,1,High-Value Active
7054,277,1,488.35,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7057,212,1,596.09,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7061,47,2,3822.1400000000003,5,5,4,554,554,Champions,1,High-Value Active
7063,293,1,519.32,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7065,133,1,2075.64,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7066,331,1,1467.92,1,3,2,132,132,Need Attention,2,Occasional Buyers
7067,84,1,519.32,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7070,116,4,9814.34,4,5,5,455,455,Champions,1,High-Value Active
7074,16,1,3906.8,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7075,261,1,778.98,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7077,130,2,8728.42,3,5,5,355,355,Loyal Customers,1,High-Value Active
7078,229,1,2568.86,2,3,3,233,233,At Risk,2,Occasional Buyers
7080,278,1,1298.3000000000002,1,3,2,132,132,Need Attention,2,Occasional Buyers
7086,159,1,976.7,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7087,271,1,519.32,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7090,60,1,1100.94,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7091,46,2,8402.650000000001,5,5,5,555,555,Champions,1,High-Value Active
7094,137,1,1953.4,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7096,65,1,3669.8,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7097,193,1,1467.92,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
7098,25,1,5960.900000000001,5,3,5,535,535,Loyal Customers,3,Loyal Mid-Tier
7100,270,2,3868.46,2,5,4,254,254,At Risk,2,Occasional Buyers
7101,60,1,2935.84,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7102,57,1,4151.28,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7107,150,1,259.66,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7108,164,1,5364.81,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7109,148,2,1180.23,3,5,2,352,352,Potential Loyalists,1,High-Value Active
7111,57,1,3302.82,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7112,96,1,2441.75,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7113,52,1,259.66,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7114,335,1,2980.4500000000003,1,3,3,133,133,At Risk,2,Occasional Buyers
7115,318,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
7116,281,1,2075.64,1,3,2,132,132,Need Attention,2,Occasional Buyers
7119,83,1,2384.36,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7120,180,2,3251.7000000000003,3,5,3,353,353,Loyal Customers,1,High-Value Active
7122,343,1,129.83,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7123,234,1,908.81,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7124,158,1,4768.72,3,3,4,334,334,Loyal Customers,3,Loyal Mid-Tier
7125,141,2,5060.09,3,5,4,354,354,Loyal Customers,1,High-Value Active
7126,179,3,4355.5199999999995,3,5,4,354,354,Loyal Customers,1,High-Value Active
7127,43,1,2935.84,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7129,84,2,6635.98,4,5,5,455,455,Champions,1,High-Value Active
7130,246,1,596.09,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7131,223,1,1100.94,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
7134,92,2,5624.47,4,5,5,455,455,Champions,1,High-Value Active
7135,319,1,2930.1000000000004,1,3,3,133,133,At Risk,2,Occasional Buyers
7136,14,1,733.96,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7140,258,2,2224.3900000000003,2,5,2,252,252,Can't Lose Them,2,Occasional Buyers
7145,200,1,1168.47,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
7149,144,1,259.66,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7151,208,2,4033.9100000000003,2,5,4,254,254,At Risk,1,High-Value Active
7153,303,1,5535.04,1,3,5,135,135,At Risk,2,Occasional Buyers
7154,253,2,6836.900000000001,2,5,5,255,255,At Risk,1,High-Value Active
7155,358,1,4151.28,1,3,4,134,134,At Risk,2,Occasional Buyers
7157,285,1,596.09,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7158,93,1,1467.92,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7159,16,3,8769.630000000001,5,5,5,555,555,Champions,1,High-Value Active
7161,62,2,4560.34,4,5,4,454,454,Champions,1,High-Value Active
7162,125,2,4972.99,3,5,4,354,354,Loyal Customers,1,High-Value Active
7163,234,1,2980.4500000000003,2,3,3,233,233,At Risk,2,Occasional Buyers
7164,27,2,3076.2400000000002,5,5,3,553,553,Loyal Customers,1,High-Value Active
7167,26,3,12517.89,5,5,5,555,555,Champions,1,High-Value Active
7168,209,1,6918.8,2,3,5,235,235,At Risk,2,Occasional Buyers
7169,11,1,3576.54,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7172,339,1,649.1500000000001,1,3,1,131,131,Need Attention,2,Occasional Buyers
7173,263,3,9967.33,2,5,5,255,255,At Risk,1,High-Value Active
7176,240,1,596.09,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7178,327,1,2980.4500000000003,1,3,3,133,133,At Risk,2,Occasional Buyers
7179,210,1,5960.900000000001,2,3,5,235,235,At Risk,2,Occasional Buyers
7183,199,1,4768.72,2,3,4,234,234,At Risk,2,Occasional Buyers
7188,13,1,4151.28,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7190,22,1,1038.64,5,3,1,531,531,Need Attention,3,Loyal Mid-Tier
7191,174,1,1834.9,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7192,286,2,6348.55,1,5,5,155,155,At Risk,1,High-Value Active
7193,153,1,1192.18,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7194,129,1,976.7,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7195,317,1,4768.72,1,3,4,134,134,At Risk,2,Occasional Buyers
7198,254,1,3576.54,2,3,3,233,233,At Risk,2,Occasional Buyers
7199,230,1,4843.16,2,3,4,234,234,At Risk,2,Occasional Buyers
7203,69,1,2568.86,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7205,310,1,3418.4500000000003,1,3,3,133,133,At Risk,2,Occasional Buyers
7208,317,1,778.98,1,3,1,131,131,Need Attention,2,Occasional Buyers
7210,157,2,7863.950000000001,3,5,5,355,355,Loyal Customers,1,High-Value Active
7211,208,1,3576.54,2,3,3,233,233,At Risk,2,Occasional Buyers
7212,14,1,2384.36,5,3,3,533,533,Loyal Customers,3,Loyal Mid-Tier
7213,305,1,1953.4,1,3,2,132,132,Need Attention,2,Occasional Buyers
7215,320,1,3302.82,1,3,3,133,133,At Risk,2,Occasional Buyers
7216,338,1,3906.8,1,3,4,134,134,At Risk,2,Occasional Buyers
7220,290,1,2767.52,1,3,3,133,133,At Risk,2,Occasional Buyers
7221,122,2,5986.18,3,5,5,355,355,Loyal Customers,1,High-Value Active
7222,237,2,3195.5,2,5,3,253,253,At Risk,1,High-Value Active
7223,300,1,6226.92,1,3,5,135,135,At Risk,2,Occasional Buyers
7225,169,1,389.49,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7226,316,1,3302.82,1,3,3,133,133,At Risk,2,Occasional Buyers
7228,67,1,1383.76,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7229,108,2,5871.68,4,5,5,455,455,Champions,1,High-Value Active
7230,134,2,3297.0800000000004,3,5,3,353,353,Loyal Customers,1,High-Value Active
7231,141,2,5211.27,3,5,4,354,354,Loyal Customers,1,High-Value Active
7232,207,1,4768.72,2,3,4,234,234,At Risk,2,Occasional Buyers
7234,276,1,4843.16,1,3,4,134,134,At Risk,2,Occasional Buyers
7235,211,2,2094.56,2,5,2,252,252,Can't Lose Them,1,High-Value Active
7238,327,1,778.98,1,3,1,131,131,Need Attention,2,Occasional Buyers
7239,301,1,4395.150000000001,1,3,4,134,134,At Risk,2,Occasional Buyers
7240,212,1,1168.47,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
7242,104,2,1106.53,4,5,2,452,452,Potential Loyalists,1,High-Value Active
7244,310,1,5960.900000000001,1,3,5,135,135,At Risk,2,Occasional Buyers
7247,126,2,5129.110000000001,3,5,4,354,354,Loyal Customers,1,High-Value Active
7248,87,1,4768.72,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
7249,40,4,10784.65,5,5,5,555,555,Champions,1,High-Value Active
7250,341,1,1788.27,1,3,2,132,132,Need Attention,2,Occasional Buyers
7251,345,1,366.98,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7254,328,1,1953.4,1,3,2,132,132,Need Attention,2,Occasional Buyers
7257,98,1,1465.0500000000002,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7258,348,1,2568.86,1,3,3,133,133,At Risk,2,Occasional Buyers
7259,98,1,4843.16,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
7260,123,1,3459.4,3,3,3,333,333,Loyal Customers,3,Loyal Mid-Tier
7263,88,1,259.66,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7264,87,1,649.1500000000001,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7267,91,1,4843.16,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
7268,28,1,908.81,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7269,175,1,2201.88,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7274,363,1,3669.8,1,3,3,133,133,At Risk,2,Occasional Buyers
7275,134,1,1298.3000000000002,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7277,290,1,4172.63,1,3,4,134,134,At Risk,2,Occasional Buyers
7279,216,1,2075.64,2,3,2,232,232,Need Attention,2,Occasional Buyers
7282,18,1,4883.5,5,3,4,534,534,Loyal Customers,3,Loyal Mid-Tier
7283,231,1,1298.3000000000002,2,3,2,232,232,Need Attention,2,Occasional Buyers
7292,206,1,1383.76,2,3,2,232,232,Need Attention,0,Low-Value / Dormant
7293,244,1,3302.82,2,3,3,233,233,At Risk,2,Occasional Buyers
7302,54,2,4553.24,5,5,4,554,554,Champions,1,High-Value Active
7304,111,2,1680.5300000000002,4,5,2,452,452,Potential Loyalists,1,High-Value Active
7310,157,1,5535.04,3,3,5,335,335,Loyal Customers,3,Loyal Mid-Tier
7312,249,1,129.83,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7314,240,1,5364.81,2,3,4,234,234,At Risk,2,Occasional Buyers
7315,249,2,1953.4,2,5,2,252,252,Can't Lose Them,2,Occasional Buyers
7316,63,1,2568.86,4,3,3,433,433,Loyal Customers,3,Loyal Mid-Tier
7317,165,1,1383.76,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7318,353,1,976.7,1,3,1,131,131,Need Attention,2,Occasional Buyers
7319,103,1,488.35,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7320,143,1,1038.64,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7325,60,2,4644.5,4,5,4,454,454,Champions,1,High-Value Active
7326,317,2,863.7900000000001,1,5,1,151,151,Can't Lose Them,2,Occasional Buyers
7327,138,1,691.88,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7329,348,1,4768.72,1,3,4,134,134,At Risk,2,Occasional Buyers
7330,296,1,389.49,1,3,1,131,131,Need Attention,0,Low-Value / Dormant
7332,253,1,1383.76,2,3,2,232,232,Need Attention,2,Occasional Buyers
7348,248,1,778.98,2,3,1,231,231,Need Attention,0,Low-Value / Dormant
7349,149,1,488.35,3,3,1,331,331,Need Attention,0,Low-Value / Dormant
7350,37,2,5662.48,5,5,5,555,555,Champions,1,High-Value Active
7351,137,1,1953.4,3,3,2,332,332,Potential Loyalists,3,Loyal Mid-Tier
7352,156,1,1383.76,3,3,2,332,332,Potential Loyalists,0,Low-Value / Dormant
7354,234,2,5987.31,2,5,5,255,255,At Risk,1,High-Value Active
7356,245,1,2980.4500000000003,2,3,3,233,233,At Risk,2,Occasional Buyers
7357,160,2,9899.25,3,5,5,355,355,Loyal Customers,1,High-Value Active
7358,54,1,2201.88,5,3,2,532,532,Potential Loyalists,3,Loyal Mid-Tier
7363,82,1,1834.9,4,3,2,432,432,Potential Loyalists,3,Loyal Mid-Tier
7364,336,1,3302.82,1,3,3,133,133,At Risk,2,Occasional Buyers
7365,98,1,4843.16,4,3,4,434,434,Loyal Customers,3,Loyal Mid-Tier
7367,48,1,649.1500000000001,5,3,1,531,531,Need Attention,0,Low-Value / Dormant
7368,85,1,1038.64,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
7369,300,2,1772.6000000000001,1,5,2,152,152,Can't Lose Them,2,Occasional Buyers
7371,110,1,976.7,4,3,1,431,431,Need Attention,0,Low-Value / Dormant
